CustomerID,CustomerName,Age,Gender,SeniorCitizen,MaritalStatus,Dependents,City,State,Country,JoinDate,TenureMonths,ContractType,Plan,InternetService,TechSupport,OnlineSecurity,DeviceProtection,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportTickets,SatisfactionScore,AvgMonthlyGB,LatePayments,Churn
100130,Jonathan White,59,Male,Yes,Married,No,New Valeriemouth,IA,USA,11-22-2022,1,Month-to-month,basic,None,No,No,Yes,Yes,No,Yes,Credit Card,50.71,117.08,10,5,347,7,Yes
100131,Sabrina Copeland,58,Female,Yes,Married,No, ROSSLAND ,DC,USA,2023-03-28,52,Month-to-month,Standard,Fiber,Yes,Yes,Yes,Yes,No,No,Mailed Check,114.32,6045.64,5,5,701,8,Yes
100132,Robert Gordon,51,Female,Yes,Divorced,No,North Danaland,VA,USA,09-15-2022,20,Two year,Premium,None,No,No,No,Yes,No,Yes,Mailed Check,118.23,2420.85,1,3,159,3,Yes
100133,Angela Goodwin,82,,Yes,Married,No,Delgadoberg,AK,USA,06-09-2022,52,Month-to-month,Basic,DSL,Yes,Yes,No,Yes,No,No,Bank Transfer,114.01,5992.21,10,3,403,7,Yes
100134,Monique Briggs MD,19,Male,No,Divorced,No,Robertsburgh,TX,USA,2025-09-12,28,Month-to-month,Standard,None,No,No,Yes,Yes,No,Yes,Electronic Check,100.03,2774.81,6,2,241,5,No
100135,Ana Bell,81,Male,Yes,Married,No,Erikview,MH,USA,2025-04-15,27,One year,Standard,Cable,Yes,No,Yes,No,Yes,Yes,Electronic Check,97.12,2688.65,10,5,616,7,No
100136,Jonathan Gillespie,64,Male,No,Single,No,New Jose,NY,USA,2025-06-13,28,One year,premium,Fiber,Yes,Yes,Yes,Yes,No,Yes,Electronic Check,29.95,925.93,1,2,480,6,No
100137,Cristian Powell,60,,Yes,Single,Yes,Erinfurt,GA,USA,2021-12-24,12,Month-to-month,Standard,DSL,No,Yes,Yes,Yes,No,Yes,Credit Card,57.26,794.9,1,4,144,8,No
100138,Randy Williams,82,Male,No,Married,Yes, TAMMYMOUTH ,OH,USA,23/04/2025,55,Month-to-month,Basic,DSL,Yes,No,Yes,Yes,No,No,Credit Card,42.0,2382.81,0,2,525,0,Yes
100139,stephanie king,23,,No,Divorced,No, ROJASSTAD ,KS,USA,09-08-2023,53,One year,Premium,Cable,No,No,No,No,No,Yes,Mailed Check,115.43,6127.87,6,4,151,0,No
100140,Charles Rivera,66,Male,Yes,Divorced,Yes,South Jerryton,LA,USA,2022-10-23,31,Two year,Premium,Fiber,Yes,No,No,No,No,No,Credit Card,72.6,2368.9,7,4,527,5,No
100141,Mark Riggs,66,Female,Yes,Married,No,Jessicaton,IN,USA,06-23-2025,70,Two year,Standard,Cable,Yes,Yes,No,No,No,No,Mailed Check,47.27,,9,2,150,1,No
100142,Jessica Hunt,48,Male,Yes,Divorced,No,East Tracyton,AK,USA,2021-06-14,68,Two year,Standard,Fiber,No,No,No,No,Yes,No,Bank Transfer,74.77,5133.48,4,4,110,5,No
100143,Elizabeth Mills,29,Female,No,Married,No,South Brandy,OR,USA,11-18-2020,46,Month-to-month,Premium,None,No,Yes,Yes,Yes,Yes,No,Mailed Check,101.31,4708.46,8,2,642,5,No
100144,Ronald Moore,18,Female,Yes,Divorced,Yes,Port Johnberg,NV,USA,11/05/2021,67,Two year,standard,Cable,No,No,Yes,No,No,Yes,Mailed Check,101.15,6784.98,1,2,136,6,No
100145,Shelby Casey,66,Female,Yes,Divorced,No,Caintown,AR,USA,17/02/2021,38,One year,Premium,Cable,No,Yes,No,Yes,Yes,No,Credit Card,99.2,3877.68,10,2,342,1,No
100146,hayley brewer,21,,No,Married,No,Guzmanhaven,VA,USA,04/06/2024,11,One year,Standard,DSL,Yes,No,No,No,Yes,Yes,Bank Transfer,61.04,720.31,3,4,559,0,No
100147,aaron brown,29,Male,Yes,Divorced,Yes,South Jacobburgh,AR,USA,2023-07-07,38,One year,Premium,Fiber,Yes,No,Yes,Yes,No,No,Credit Card,56.36,2169.8,8,4,602,2,No
100148,Lonnie Douglas,84,,Yes,Divorced,No,East Robert,NC,USA,01-10-2026,53,One year,Basic,Fiber,No,No,No,No,No,No,Credit Card,107.83,5706.82,4,3,259,6,No
100149,Margaret Li,65,Female,No,Divorced,Yes,New Kyle,ME,USA,15/03/2024,56,One year,Premium,DSL,No,Yes,No,Yes,Yes,No,Electronic Check,49.42,2767.82,0,3,229,7,Yes
100150,Misty Woods DDS,76,Female,No,Single,Yes,Richardmouth,CO,USA,2024-04-24,38,Month-to-month,Basic,None,Yes,Yes,Yes,Yes,No,Yes,Credit Card,92.5,3605.37,8,2,515,3,No
100151,Darrell Garcia,44,,No,Single,Yes,Lake Benjamin,MA,USA,2025-01-02,38,Month-to-month,basic,None,Yes,No,No,No,Yes,Yes,Bank Transfer,75.77,2873.1,0,2,462,4,No
100152,Terri Baker,57,,No,Divorced,Yes,West Cynthiachester,TX,USA,2025-11-26,30,Two year,Premium,DSL,No,Yes,No,No,Yes,No,Bank Transfer,100.73,3097.94,10,5,715,1,No
100153,deborah may,69,Male,Yes,Married,Yes,North Nicole,AL,USA,04-15-2025,26,Month-to-month,standard,Fiber,No,No,No,Yes,No,Yes,Bank Transfer,39.15,1015.49,7,3,315,8,No
100154,Sarah Harris,47,,Yes,Divorced,Yes, LAKE ROBYN ,ID,USA,2021-07-29,12,One year,Basic,DSL,Yes,No,Yes,Yes,No,No,Mailed Check,38.27,469.92,7,2,342,5,No
100155,David Solomon,76,Male,Yes,Single,No,Kennedyhaven,UT,USA,02/11/2025,23,Month-to-month,basic,Fiber,Yes,Yes,No,Yes,No,No,Credit Card,99.83,2310.82,5,2,373,2,Yes
100156,Tyler Hall,56,Male,No,Single,Yes,Kristinafurt,RI,USA,2020-08-04,12,Month-to-month,Standard,DSL,No,No,Yes,No,No,Yes,Bank Transfer,25.47,372.35,9,5,48,8,No
100157,Carolyn Johnson,34,Male,Yes,Single,Yes, NORTH CHRISTYBURGH ,MI,USA,2024-01-26,33,Month-to-month,Standard,None,Yes,Yes,Yes,Yes,Yes,No,Credit Card,115.19,3813.79,6,4,644,8,No
100158,Amanda Taylor,45,Male,Yes,Divorced,Yes,Lake Carloston,CA,USA,2026-06-03,15,Month-to-month,Standard,Cable,Yes,Yes,Yes,Yes,No,No,Credit Card,79.13,1175.06,7,5,192,0,No
100159,Christina Blevins,36,Male,Yes,Married,Yes,Port Katelynfurt,CT,USA,2025-09-11,41,Month-to-month,Standard,DSL,No,Yes,Yes,No,Yes,No,Electronic Check,99.73,4063.77,1,5,656,1,No
100160,andrew avery,62,Male,No,Divorced,No, PORT KARENPORT ,NJ,USA,2022-01-13,26,One year,premium,Cable,Yes,No,Yes,No,No,No,Credit Card,29.78,,1,3,773,3,No
100161,Peter Harris,24,Female,No,Divorced,No,Matthewview,AK,USA,25/02/2021,31,One year,basic,Fiber,Yes,No,No,No,Yes,No,Mailed Check,80.82,,9,1,118,7,No
100162,Amber Wolf,45,Male,No,Married,No, KAYLAHAVEN ,NJ,USA,08-30-2022,54,Month-to-month,Standard,Cable,No,Yes,No,Yes,No,No,Bank Transfer,82.45,4490.92,1,2,704,0,No
100163,Amanda Gutierrez,39,,No,Divorced,No, STONEVILLE ,MI,USA,31/08/2025,49,One year,Basic,Cable,Yes,Yes,No,Yes,Yes,Yes,Credit Card,62.02,3058.88,3,4,583,4,Yes
100164,Keith Klein,83,Female,Yes,Married,No,New Loriburgh,NE,USA,2023-05-15,46,Two year,Premium,Cable,No,No,No,No,No,No,Credit Card,34.59,1644.04,10,4,510,5,No
100165,philip levine,66,Female,No,Divorced,Yes,West Travisfort,UT,USA,07-24-2020,3,Two year,basic,None,Yes,No,No,Yes,Yes,No,Bank Transfer,108.15,,3,5,595,8,Yes
100166,Johnny Reed,48,Female,Yes,Married,No,Beckyburgh,LA,USA,05-03-2025,6,Month-to-month,Standard,None,No,No,No,No,Yes,No,Credit Card,41.49,307.38,8,3,148,3,No
100167,Crystal Martin,57,Male,No,Married,No,South Kristinside,WY,USA,06-13-2025,67,Month-to-month,Basic,Cable,No,No,Yes,No,No,No,Credit Card,40.4,2787.55,10,3,375,6,Yes
100168,brandon mcfarland,75,Female,Yes,Married,Yes,South Pamelatown,MN,USA,2021-03-08,41,One year,Standard,None,No,Yes,No,No,No,No,Electronic Check,100.36,,10,1,270,7,Yes
100169,Steven Mason,64,Female,Yes,Single,Yes,Haasbury,NH,USA,10-16-2021,2,Two year,Basic,None,Yes,No,Yes,Yes,Yes,No,Mailed Check,75.56,,5,4,406,7,No
100170,melissa jacobs,84,Female,No,Single,Yes,West Bonniehaven,FL,USA,26/04/2021,44,Two year,standard,Fiber,No,Yes,Yes,Yes,No,No,Bank Transfer,107.18,4792.74,9,3,700,2,Yes
100171,Juan Morris,54,Male,No,Married,Yes, GONZALESVIEW ,OR,USA,10-06-2025,20,Two year,basic,None,No,Yes,No,Yes,Yes,No,Credit Card,88.8,,5,5,85,5,No
100172,Marvin Horton,45,Male,No,Divorced,Yes,West Kevin,VT,USA,10/12/2021,3,One year,Premium,Fiber,No,Yes,Yes,No,Yes,No,Bank Transfer,74.14,,4,3,343,8,No
100173,Miranda Proctor,21,Male,Yes,Single,No,Carriestad,GA,USA,07/07/2025,30,One year,Basic,Fiber,No,Yes,Yes,No,No,No,Bank Transfer,77.88,2429.47,10,1,385,8,No
100174,Deanna Friedman,35,Female,No,Divorced,No,East Suzanneville,ID,USA,2021-12-21,43,One year,Premium,DSL,Yes,No,Yes,No,Yes,Yes,Credit Card,118.69,5084.38,7,2,725,3,No
100175,Dr. Morgan Graham,20,,Yes,Married,Yes, NORTH DANA ,CT,USA,11/11/2022,34,Month-to-month,Basic,Cable,No,Yes,No,No,No,Yes,Credit Card,78.23,2735.0,2,3,436,0,No
100176,Julie Smith,78,Female,Yes,Married,No,Steelehaven,SC,USA,29/03/2022,59,Month-to-month,Basic,Fiber,No,No,Yes,No,No,Yes,Bank Transfer,57.58,3495.94,4,5,452,6,No
100177,David Rojas,66,Male,Yes,Single,No,Lake Johnchester,UT,USA,2022-05-02,21,Month-to-month,Standard,Fiber,No,No,No,No,Yes,Yes,Bank Transfer,37.71,763.84,3,3,396,1,Yes
100178,Jennifer Perez,74,Male,Yes,Married,Yes,Lake Hunter,DE,USA,01/01/2024,13,Two year,Premium,DSL,No,No,Yes,Yes,No,No,Credit Card,108.37,1520.53,3,2,10,6,No
100179,Mark Garcia,43,Male,Yes,Married,Yes, SANCHEZFURT ,VT,USA,12/04/2023,29,Month-to-month,premium,DSL,Yes,No,No,Yes,Yes,No,Credit Card,95.16,,7,1,782,1,Yes
100180,Samuel Webb,31,Female,Yes,Single,Yes,New Michelehaven,TX,USA,10-31-2024,24,Two year,Basic,Fiber,Yes,Yes,No,No,No,Yes,Bank Transfer,101.67,2434.5,0,2,524,7,No
100181,Stephanie Murphy,32,Male,No,Divorced,Yes,South Marieville,AZ,USA,2024-07-10,27,Two year,Basic,DSL,Yes,Yes,No,No,No,No,Electronic Check,92.27,2571.62,2,4,625,5,No
100182,Mike Bean,45,,No,Married,Yes,New Michael,PR,USA,01-23-2022,25,Month-to-month,Basic,Fiber,Yes,Yes,Yes,No,Yes,Yes,Electronic Check,32.49,788.78,7,3,728,2,No
100183,Michelle Hunt,38,,Yes,Divorced,No,Aimeechester,WA,USA,01-02-2024,33,One year,standard,Cable,Yes,Yes,No,Yes,No,Yes,Electronic Check,105.4,3452.45,5,1,793,3,No
100184,Michael Long,58,Female,No,Married,Yes,Lake Traceystad,SC,USA,03-30-2026,44,Month-to-month,Basic,None,Yes,Yes,Yes,Yes,No,Yes,Bank Transfer,75.54,3309.49,3,3,778,0,No
100185,James Smith,74,Male,No,Married,Yes,Sextonstad,OR,USA,23/11/2020,34,One year,Standard,Fiber,Yes,Yes,No,Yes,Yes,Yes,Mailed Check,93.0,3280.46,4,1,70,1,Yes
100186,Patrick Case,81,,No,Single,Yes, PORT SUSAN ,NH,USA,23/02/2022,69,One year,basic,None,No,Yes,No,Yes,No,No,Electronic Check,31.98,,3,1,402,3,No
100187,Ricardo Pacheco,19,Male,Yes,Single,Yes, SOUTH DAWN ,VA,USA,10-29-2021,14,Two year,basic,Cable,No,Yes,Yes,Yes,No,Yes,Credit Card,101.27,1488.39,6,3,672,1,No
100188,Heather Fowler,34,Female,No,Divorced,Yes, MCDONALDPORT ,WV,USA,2021-11-29,29,One year,Basic,Cable,No,No,Yes,Yes,Yes,Yes,Electronic Check,31.16,875.86,6,1,234,3,No
100189,Roy Kelly,51,,Yes,Single,No,West Janet,TX,USA,05/11/2023,29,Month-to-month,standard,Cable,Yes,No,No,No,Yes,Yes,Mailed Check,106.05,3081.58,8,4,100,6,No
100190,Cody Smith,74,Male,Yes,Single,Yes,Michaelport,MD,USA,28/01/2022,16,One year,Standard,None,No,Yes,No,Yes,Yes,Yes,Mailed Check,70.55,1124.87,3,5,630,6,Yes
100191,Mark Hopkins,39,Female,Yes,Single,Yes,Ericport,PR,USA,08/06/2023,15,One year,Basic,None,No,Yes,Yes,No,No,Yes,Bank Transfer,114.65,1768.48,4,3,74,1,Yes
100192,Justin Nguyen,83,Male,No,Divorced,Yes,New Marie,SC,USA,11-13-2022,61,Two year,Standard,DSL,No,Yes,No,Yes,No,No,Credit Card,49.45,3062.88,5,2,721,3,No
100193,Christine Jones,22,Female,No,Single,Yes,Johnville,OR,USA,19/01/2024,3,Two year,Premium,Cable,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,68.56,284.25,7,2,72,7,No
100194,Ricardo Reed,45,,Yes,Married,Yes, EAST REBECCA ,WY,USA,30/05/2021,48,One year,Premium,Cable,Yes,No,Yes,No,Yes,No,Mailed Check,106.06,,10,1,587,5,No
100195,Melissa Rowland,51,Female,No,Divorced,No,Lake Rachelside,WY,USA,2023-10-06,21,One year,Basic,DSL,Yes,No,No,Yes,Yes,Yes,Electronic Check,103.66,2146.88,0,2,244,6,No
100196,johnny lewis,46,Male,No,Divorced,No,Lake Maryville,OH,USA,2024-05-17,22,Month-to-month,basic,None,Yes,Yes,No,Yes,No,Yes,Bank Transfer,80.63,1811.72,6,1,547,6,No
100197,Ronald Kennedy,49,Female,No,Divorced,Yes,South Tannerberg,UT,USA,07/04/2021,39,Month-to-month,Premium,Cable,No,Yes,No,Yes,No,No,Electronic Check,87.07,3442.65,10,1,722,0,Yes
100198,Mr. Scott Smith PhD,78,Female,Yes,Married,No,Dominguezfort,TN,USA,2023-07-04,61,One year,Basic,Fiber,Yes,No,No,Yes,Yes,No,Electronic Check,88.85,5509.79,6,4,790,5,Yes
100199,Jeffery Cooke,83,,No,Divorced,No,East Danatown,AK,USA,05-03-2022,17,Month-to-month,Basic,None,No,No,No,No,No,No,Bank Transfer,85.78,,7,1,697,2,Yes
100200,Tara Rivera,44,Male,Yes,Married,No,New Timothyberg,AZ,USA,03-19-2024,51,One year,Standard,DSL,Yes,No,Yes,Yes,Yes,No,Electronic Check,36.13,,0,1,9,2,No
100201,Cameron Davis,48,Male,Yes,Single,Yes,Matthewhaven,OH,USA,2021-11-01,11,Month-to-month,Premium,DSL,No,No,Yes,No,No,No,Mailed Check,48.65,531.19,7,3,346,0,Yes
100202,Jeffrey Henderson,51,Male,No,Married,No,Port Keithstad,GU,USA,2025-03-07,11,Month-to-month,Standard,Fiber,Yes,No,No,No,Yes,Yes,Electronic Check,40.43,428.44,1,4,101,1,No
100203,William Salas,47,,No,Divorced,No,Theresafort,WY,USA,2023-07-09,20,Month-to-month,Basic,DSL,Yes,Yes,No,Yes,No,No,Electronic Check,100.42,2046.22,0,1,239,0,No
100204,micheal anderson,42,Male,Yes,Married,No, PORT WENDYFURT ,VA,USA,2021-04-06,29,Month-to-month,Premium,Fiber,Yes,No,No,No,No,No,Electronic Check,52.63,1592.24,0,5,328,1,No
100205,Kenneth Ross,49,Female,Yes,Single,No,North Brandonfort,PA,USA,2023-11-19,38,Two year,Basic,Cable,No,No,Yes,Yes,Yes,No,Mailed Check,55.88,2128.89,7,1,263,8,Yes
100206,Jonathan Stephens,65,Female,No,Divorced,Yes,Jensenland,IL,USA,2025-02-25,29,One year,Standard,Fiber,No,Yes,Yes,Yes,Yes,No,Credit Card,55.23,1643.2,4,1,773,5,No
100207,Lori Thompson,24,Male,No,Divorced,Yes,Port Benjamin,WI,USA,10-16-2020,56,Month-to-month,Premium,Fiber,No,Yes,No,Yes,Yes,Yes,Mailed Check,33.14,,6,3,376,1,Yes
100208,Alexis Wiggins,67,Female,Yes,Single,No,Port Kyle,VT,USA,27/02/2021,32,One year,Standard,DSL,Yes,Yes,No,Yes,No,Yes,Credit Card,117.32,3741.79,4,5,485,2,Yes
100209,Javier Flores,42,Female,Yes,Single,Yes,Knightshire,PW,USA,02-07-2022,42,One year,Standard,Fiber,No,Yes,Yes,No,Yes,No,Electronic Check,41.42,1821.35,5,3,388,5,No
100210,Amanda Wilson,70,Male,Yes,Divorced,Yes,Johnstonfurt,NV,USA,2020-11-18,51,One year,Standard,Cable,No,No,No,No,Yes,Yes,Electronic Check,51.98,,10,1,358,2,Yes
100211,Linda Kaiser,24,,No,Married,No,South Kayla,OH,USA,12-16-2020,41,Month-to-month,basic,Cable,No,Yes,Yes,Yes,Yes,No,Credit Card,106.43,4476.83,0,2,383,1,No
100212,Christy Hernandez,69,Female,No,Married,No,South Adamville,PR,USA,03-02-2021,9,Two year,Standard,None,No,No,No,No,Yes,Yes,Mailed Check,95.41,858.46,7,4,17,3,No
100213,Betty Smith,33,,No,Divorced,No, SOUTH JESSICA ,HI,USA,2021-01-31,27,Two year,basic,DSL,No,Yes,Yes,No,No,Yes,Bank Transfer,59.42,1628.83,9,1,229,5,No
100214,paul neal,43,Female,No,Married,Yes,Lake Katherine,LA,USA,03/02/2026,56,Two year,Basic,Fiber,Yes,No,Yes,Yes,Yes,Yes,Electronic Check,61.16,3501.44,0,1,217,8,No
100215,Julia Randolph,45,,Yes,Divorced,Yes,Robinton,VT,USA,2024-04-29,3,Month-to-month,Premium,None,Yes,No,Yes,No,No,Yes,Mailed Check,105.86,394.73,3,5,648,7,No
100216,Stephen Parks,39,Male,No,Single,Yes, SOUTH LARRYBURGH ,VI,USA,2020-09-30,7,Two year,Basic,DSL,Yes,Yes,No,Yes,No,No,Credit Card,98.51,,7,1,458,1,No
100217,emily rush,45,Female,No,Divorced,Yes,Harrisonburgh,FL,USA,2025-07-26,9,Month-to-month,premium,DSL,No,No,No,No,No,Yes,Bank Transfer,89.38,795.74,7,1,150,3,No
100218,Troy Martin,74,Female,No,Married,No,Woodsmouth,KY,USA,05-10-2026,41,Month-to-month,Basic,None,Yes,Yes,Yes,Yes,No,No,Credit Card,72.93,,6,1,367,6,No
100219,Ebony Brown,77,Male,Yes,Divorced,No,Mollytown,MP,USA,06/04/2025,43,Two year,Standard,None,No,No,Yes,Yes,Yes,No,Mailed Check,91.97,4050.75,5,5,590,3,No
100220,Lauren Bray,32,,Yes,Divorced,No, SOUTH PAUL ,MS,USA,18/06/2021,44,One year,Basic,None,No,No,Yes,No,No,No,Credit Card,77.19,,5,3,401,4,Yes
100221,Rhonda Campbell,19,Female,No,Married,No, WEST JOSECHESTER ,GA,USA,2024-03-02,3,Two year,Standard,None,Yes,Yes,Yes,Yes,Yes,Yes,Bank Transfer,101.0,,4,2,229,0,No
100222,Stacy Williams,31,,Yes,Single,No,Port Pamela,OK,USA,2024-01-28,56,Month-to-month,Standard,None,No,No,Yes,Yes,Yes,No,Credit Card,36.59,,1,1,169,1,No
100223,Rebecca Kelley,77,Male,Yes,Single,Yes, REEDLAND ,ND,USA,06-09-2021,5,One year,Basic,DSL,No,Yes,No,No,No,No,Electronic Check,56.14,354.87,7,2,499,0,Yes
100224,Christina Christensen,25,Female,Yes,Married,Yes,West Catherine,TX,USA,17/11/2023,23,One year,basic,Fiber,No,No,Yes,Yes,Yes,No,Bank Transfer,42.09,960.91,6,2,712,0,No
100225,Tammy Willis,71,Male,No,Divorced,No,Port Paulside,CO,USA,05/12/2022,65,One year,Premium,DSL,No,No,Yes,No,Yes,Yes,Electronic Check,73.91,4774.99,5,5,273,5,No
100226,Arthur Sanders,28,Female,Yes,Single,No,Nicolehaven,MD,USA,2023-10-10,21,Two year,premium,None,No,No,Yes,Yes,Yes,Yes,Mailed Check,106.48,,4,1,625,6,No
100227,chelsea lee,65,,Yes,Married,No,Port Jacqueline,MN,USA,2023-06-01,57,Month-to-month,Premium,Cable,No,No,Yes,No,No,No,Electronic Check,101.9,,6,4,126,0,No
100228,Richard Vincent,34,Female,No,Single,No,North Sandra,NM,USA,01-09-2024,19,Month-to-month,Premium,None,No,Yes,Yes,Yes,Yes,Yes,Mailed Check,53.04,1068.05,9,4,740,1,No
100229,Mark Cobb,33,Male,No,Married,Yes,West Carla,MI,USA,2022-10-19,38,Month-to-month,Standard,None,Yes,No,No,Yes,Yes,Yes,Electronic Check,104.79,4043.33,1,4,550,7,No
100230,Anna Harris,25,Female,Yes,Divorced,No, WILLISBOROUGH ,KS,USA,28/03/2022,28,Two year,basic,DSL,No,Yes,Yes,No,No,Yes,Bank Transfer,64.55,,7,4,509,4,No
100231,Brent Griffin,38,,Yes,Married,No,West Megan,MA,USA,2026-02-09,48,Month-to-month,Basic,None,No,No,No,Yes,No,Yes,Electronic Check,77.63,3810.52,3,4,131,4,No
100232,bradley williams,64,Female,Yes,Divorced,Yes, MONICAMOUTH ,NM,USA,05/10/2021,59,Month-to-month,Premium,DSL,No,No,Yes,Yes,No,Yes,Bank Transfer,60.1,,8,1,215,8,No
100233,Amy George,54,,Yes,Divorced,Yes,Weeksland,KS,USA,29/03/2026,65,Month-to-month,Premium,None,Yes,No,No,Yes,No,No,Bank Transfer,36.23,2450.48,0,5,212,2,No
100234,Brandon Mccall,83,Female,No,Married,Yes,Whiteburgh,MN,USA,2022-06-20,29,Two year,Basic,None,Yes,No,Yes,No,No,Yes,Credit Card,45.0,1293.24,0,4,643,8,No
100235,courtney johnson md,65,Female,Yes,Single,Yes,Brianside,MH,USA,2026-05-08,50,Month-to-month,Basic,Fiber,Yes,Yes,No,Yes,No,No,Mailed Check,60.32,,8,1,749,0,Yes
100236,Deanna Palmer,63,Male,Yes,Married,No, BROWNBERG ,MD,USA,20/09/2020,31,One year,Standard,None,Yes,Yes,Yes,No,Yes,Yes,Bank Transfer,38.35,,3,1,271,1,Yes
100237,Megan Evans,27,Female,Yes,Divorced,Yes,Changville,NJ,USA,2025-01-31,43,One year,Basic,None,No,Yes,No,Yes,Yes,No,Credit Card,57.19,2441.0,10,2,645,0,No
100238,Caleb Olson,42,Female,Yes,Single,Yes, SOUTH JOHN ,FL,USA,02/07/2022,37,One year,Premium,None,Yes,Yes,No,Yes,Yes,No,Credit Card,28.76,1041.29,3,4,94,8,No
100239,Julie Gaines,46,Male,No,Married,No,East Sarabury,CA,USA,2026-01-16,37,Month-to-month,Standard,Fiber,Yes,Yes,Yes,No,Yes,No,Mailed Check,56.82,2112.27,4,2,106,7,No
100240,Stacy Taylor,34,Male,Yes,Married,No, RUBIOFURT ,MP,USA,2026-02-28,58,Two year,standard,Fiber,Yes,Yes,Yes,Yes,No,Yes,Credit Card,31.03,,3,5,745,4,No
100241,william morris,53,Male,No,Married,Yes,South Darrell,MN,USA,2020-09-07,45,Month-to-month,basic,Fiber,No,Yes,Yes,No,Yes,Yes,Mailed Check,91.07,,1,2,8,2,No
100242,Anthony Reeves,74,Male,No,Divorced,Yes,South Monica,KY,USA,30/05/2021,6,Two year,standard,Cable,Yes,No,No,Yes,No,Yes,Credit Card,33.0,213.91,6,4,685,2,No
100243,alexander duncan,75,Female,No,Single,No,Matthewburgh,KS,USA,01-24-2023,6,One year,Premium,Cable,No,Yes,No,No,No,Yes,Mailed Check,52.85,304.94,5,3,470,5,No
100244,Steven Wilson,73,Female,No,Divorced,Yes,Lake Pattyborough,OH,USA,03/07/2023,12,Two year,Standard,Fiber,No,No,No,Yes,No,No,Bank Transfer,94.67,1137.15,5,3,488,1,Yes
100245,David Harris,23,Male,No,Married,No, RYANVIEW ,IA,USA,03/06/2023,24,One year,Standard,DSL,No,Yes,Yes,Yes,No,No,Credit Card,34.7,832.36,10,2,344,0,No
100246,Dylan Kemp,65,Male,Yes,Married,No, PORT JESSICAPORT ,FL,USA,02-08-2026,23,One year,Basic,Cable,Yes,No,No,Yes,No,Yes,Electronic Check,65.59,,1,3,345,2,No
100247,robert peterson,47,Female,Yes,Single,Yes,South Aaron,MP,USA,2026-06-06,5,One year,Premium,Cable,Yes,Yes,No,Yes,No,Yes,Bank Transfer,93.07,466.38,3,4,323,6,No
100248,Ian Williams,48,Female,Yes,Married,Yes, ROBINSONSHIRE ,HI,USA,21/03/2026,47,Two year,Basic,Fiber,No,No,No,No,No,Yes,Credit Card,110.72,5191.24,10,4,478,3,No
100249,Randy Dawson,31,Female,No,Single,No,New Christian,CO,USA,20/05/2021,23,Month-to-month,Premium,Fiber,Yes,Yes,Yes,Yes,No,Yes,Mailed Check,105.01,2467.48,6,5,471,4,No
100250,Pam Thompson,85,Female,Yes,Married,No, NEW ELIZABETH ,SC,USA,11-22-2025,45,Month-to-month,Premium,DSL,No,No,No,No,No,Yes,Electronic Check,60.0,2776.96,1,3,677,8,Yes
100251,Christina Jones,71,Male,No,Single,No,Randallton,NC,USA,2025-06-04,42,Month-to-month,Basic,DSL,No,No,No,No,Yes,Yes,Mailed Check,56.2,2457.15,2,3,756,0,No
100252,Ryan Lin,23,Female,No,Single,Yes, DAVISCHESTER ,PW,USA,2025-06-02,4,Two year,Standard,DSL,Yes,No,Yes,Yes,No,No,Bank Transfer,45.87,297.57,7,5,118,2,No
100253,Maurice Wright,46,,No,Divorced,Yes,Benjaminstad,OK,USA,18/02/2025,36,One year,Standard,None,Yes,Yes,Yes,Yes,Yes,Yes,Electronic Check,53.6,,1,2,538,0,No
100254,Joseph Griffin,76,,Yes,Single,No, NORTH MICHAELBURY ,GU,USA,02-16-2024,3,One year,Premium,Fiber,Yes,No,No,Yes,Yes,Yes,Credit Card,109.58,364.74,0,2,723,4,No
100255,Peggy Parrish,74,Female,Yes,Single,No,West Moniquefort,NV,USA,2025-07-15,36,One year,Standard,Fiber,No,Yes,No,No,No,No,Bank Transfer,112.41,4152.57,3,3,282,8,No
100256,Kimberly Smith,45,,No,Married,No,East Christineburgh,CT,USA,08-21-2023,32,One year,basic,Fiber,No,No,Yes,Yes,No,No,Mailed Check,91.03,,2,5,787,2,Yes
100257,tina smith,43,Male,No,Divorced,Yes,West Andrew,PA,USA,05/06/2022,55,One year,Basic,Cable,Yes,No,No,No,Yes,No,Mailed Check,69.82,3886.12,0,3,265,2,No
100258,David Wallace,39,Female,Yes,Divorced,No,Mollyburgh,AZ,USA,17/05/2024,71,One year,Premium,None,Yes,Yes,Yes,No,Yes,Yes,Electronic Check,82.14,5895.85,3,4,402,4,Yes
100259,Kevin Juarez,78,Male,No,Divorced,No,North Davidberg,ND,USA,2022-03-12,20,Month-to-month,Basic,DSL,No,Yes,Yes,No,Yes,No,Bank Transfer,42.38,904.22,9,2,668,5,Yes
100260,Bridget Berry,57,Male,No,Divorced,Yes,Martintown,SC,USA,2024-02-09,48,Two year,Basic,Fiber,Yes,Yes,Yes,Yes,No,No,Credit Card,70.59,3368.11,4,4,191,4,No
100261,Ryan Fox,70,,Yes,Single,Yes,Wallerton,WI,USA,21/11/2022,1,Two year,Standard,Fiber,No,No,Yes,Yes,Yes,No,Credit Card,112.2,115.68,5,4,426,8,Yes
